title,description,thumbnail,author,publisher,publishing_year,num_pages,language,categories,link
Let's Smile Starter Student Book,"Let's Smile Starter Student Book


Is a textbook that consists of learning activities to build English skills in a fun way.


It is a textbook that enhances learners' confidence in English because they can learn English repeatedly without boredom with fun cartoons and exciting songs and chants, and can communicate in English naturally through various games.",https://cdn1.fahasa.com/media/catalog/product/9/7/9791189906993_1.jpg,"Kim casey, Jayne Lee","E-Future.Co.,Ltd",2021,96,Tiếng Anh,ELT: Learning Material & Coursework,https://www.fahasa.com/let-s-smile-starter-student-book.html
Best Friends Little Kitten,"Best Friends Little Kitten


Collect all four titles in this series:


- Best Friends Little Lamb


- Best Friends Little Bee


- Best Friends Little Kitten


- Best Friends Little Puppy",https://cdn1.fahasa.com/media/catalog/product/9/7/9780709729112.jpg,Brown Watson,Brown Watson,2021,,Tiếng Anh,Picture Books,https://www.fahasa.com/best-friends-little-kitten.html
The Bone Magician,"The Bone Magician


Pin Carpue is on his own in the world. His mother is dead and his father is missing after being labeled a suspect in a rash of murders. Pin finds a job working for the local undertaker as a body watcher, making sure people are really dead before they're buried. The body he's supposed to be watching tonight is currently surrounded by three people engaged in a most unusual ceremony. An old man, a bone magician, and his young female assistant are waking a woman so her grieving fiancé can have one last goodbye with her. Pin can't believe it will work, but then the dead woman sits up and speaks.


Pin is determined to discover how the magic works. He cannot believe they are raising the dead. He cannot believe his father is a murderer. Then Pin himself nearly becomes the killer's next victim.


As this mysterious tale unfolds with delicious creepiness, Pin will learn more about the bone magician, the girl Juno, and a hideous creature called the Gluttonous Beast that is kept in a local tavern where people pay for a glimpse of it.",https://cdn1.fahasa.com/media/catalog/product/9/7/9780312659448.jpg,F E Higgins,Macmillan US,2011,272,Tiếng Anh,Fantasy,https://www.fahasa.com/the-bone-magician-379599.html
Whiz Kids Magnetic Puzzle And Book - On The Farm,"Whiz Kids Magnetic Puzzle and Book - On The Farm


Make learning fun for your little whiz kid! These packs come with a magnetic board, magnetic puzzle and a bonus book of learning activities. Each puzzle has 36 magnetic pieces for children to put together and create the two pictures!",https://cdn1.fahasa.com/media/catalog/product/i/m/image_244718_1_1368.jpg,Lake Press,Parragon,2021,16,Tiếng Anh,Education,https://www.fahasa.com/whiz-kids-magnetic-puzzle-and-book-on-the-farm.html
Travel Mates Jigsaws In Bag: Jungle Animals,"Travel Mates Jigsaws In Bag : Jungle Animals


Piece together your favourite jungle animals with these fun puzzles


Each pack contains 4, 4-6 piece puzzles, perfect for the train, plane or car! Beautifully illustrated by Garry Fleming.",https://cdn1.fahasa.com/media/catalog/product/i/m/image_244718_1_1342.jpg,Garry Fleming,Parragon,2020,,Tiếng Anh,Activity Books,https://www.fahasa.com/travel-mates-jigsaws-in-bag-jungle-animals.html
Blue's Clues & You! Colouring Book - Puffy Sticker,"Blue's Clues & You! Colouring Book - Puffy Sticker


The new series refresh of Blue's Clues updates this familiar and popular brand with its focus on educational concepts and music. New host Josh and appealing CG animation will continue this series' success. The pages in this colouring book will inspire hours of colouring in. A bonus puffy sticker sheet provides over 50 stickers that can be used anywhere!",https://cdn1.fahasa.com/media/catalog/product/i/m/image_244718_1_1357.jpg,Lake Press,Parragon,2021,24,Tiếng Anh,Activity Books,https://www.fahasa.com/blue-s-clues-you-colouring-book-puffy-sticker.html
Whiz Kids Magnetic Puzzle And Book - Things That Go,"Whiz Kids Magnetic Puzzle And Book - Things That Go


Make learning fun for your little whiz kid! These packs come with a magnetic board, magnetic puzzle and a bonus book of learning activities. Each puzzle has 36 magnetic pieces for children to put together and create the two pictures!",https://cdn1.fahasa.com/media/catalog/product/i/m/image_244718_1_1369.jpg,Lake Press,Parragon,2021,16,Tiếng Anh,Education,https://www.fahasa.com/whiz-kids-magnetic-puzzle-and-book-things-that-go.html
Whiz Kids Placemat Pack: Times Table & Australia Map,"Whiz Kids Placemat Pack: Times Table & Australia Map


Encourage learning at the dinner table with this 2-pack of placemats. These placemats will transform mealtimes into a fun engaging way to practise childrens skills.",https://cdn1.fahasa.com/media/catalog/product/i/m/image_244718_1_1366.jpg,Lake Press,Parragon,2020,,Tiếng Anh,Education,https://www.fahasa.com/whiz-kids-placemat-pack-times-table-australia-map.html
Dog Diaries 3: Mission Impawsible: A Middle School Story,"Dog Diaries 3: Mission Impawsible: A Middle School Story


Grab your sunglasses and slather on the sunscreen! In this laugh-out-loud adventure for kids and animal lovers everywhere, summer is here and Junior is getting his very own doggy vacation.


It's me, Junior, back again with another 
tail-wagging
 tale of mischief-making! I'll tell you all about the fur-raising time I had when my pet humans went on a trip without me, and the horrible place they left me. Here are some of the adventures I had:


- How I survived on a diet of icky 
vegetables
, with no yummy, drool-inducing meat in sight!


- My 
super-secret
 plan to steal delicious 
hamburgers
!


- How my pooch pals and I cooked up a grand scheme to 
break free
 and get back home.


It's a dangerous mission, but as I always say, you can't keep a good dog down!",https://cdn1.fahasa.com/media/catalog/product/i/m/image_244718_1_1238.jpg,"James Patterson, Steven Butler, Richard Watson",Hachette Book Group,2020,192,Tiếng Anh,Animal Stories,https://www.fahasa.com/dog-diaries-3-mission-impawsible-a-middle-school-story.html
Little Genius Number Fun Educational Sound Book - 10 Button Sound,"Little Genius Number Fun Educational Sound Book - 10 Button Sound


Children will love these two sound books, featuring a fun and engaging story alongside 10 exciting sounds. Teach kids to relate the story to the corresponding sounds, encouraging interaction with the narrative. Pages are die-cut to shapes to make turning the pages easy and fun!",https://cdn1.fahasa.com/media/catalog/product/i/m/image_244718_1_1218.jpg,Lake Press,Parragon,2020,5,Tiếng Anh,Activity Books,https://www.fahasa.com/little-genius-number-fun-educational-sound-book-10-button-sound.html
Tool Book - Let's Hammer,"Tool Book - Let's Hammer


Fantastic Lets Hammer Book includes toy tool for kids to start their very own tool box!


These stories get kids involved in the building actions as they help the characters build a cubbyhouse.


Kids will love learning about the different tools and their uses.",https://cdn1.fahasa.com/media/catalog/product/i/m/image_244718_1_1202.jpg,Lake Press,Parragon,2019,10,Tiếng Anh,Activity Books,https://www.fahasa.com/tool-book-let-s-hammer.html
Homeland Elegies,"Homeland Elegies


This ""beautiful novel . . . has echoes of 
The Great Gatsby
""
: an immigrant father and his son search for belonging
—
in post-Trump America, and with each other (Dwight Garner, 
New York Times)
.


One of the 
New York Times 
10 Best Books of the Year 


One of Barack Obama's Favorite Books of 2020


A Best Book of 2020 * Entertainment Weekly * Washington Post * O Magazine * New York Times Book Review * Publishers Weekly * NPR * The Economist * Shelf Awareness * Library Journal * St. Louis Post-Dispatch * Slate


Finalist for the 2021 Andrew Carnegie Medal for Excellence in Fiction


A deeply personal work about identity and belonging in a nation coming apart at the seams, 
Homeland Elegies
 blends fact and fiction to tell an epic story of longing and dispossession in the world that 9/11 made. Part family drama, part social essay, part picaresque novel, at its heart it is the story of a father, a son, and the country they both call home.


Pulitzer Prize-winning author Ayad Akhtar forges a new narrative voice to capture a country in which debt has ruined countless lives and the gods of finance rule, where immigrants live in fear, and where the nation's unhealed wounds wreak havoc around the world. Akhtar attempts to make sense of it all through the lens of a story about one family, from a heartland town in America to palatial suites in Central Europe to guerrilla lookouts in the mountains of Afghanistan, and spares no one—least of all himself—in the process.


""Passionate, disturbing, unputdownable."" —Salman Rushdie",https://cdn1.fahasa.com/media/catalog/product/i/m/image_244718_1_1235.jpg,Ayad Akhtar,Hachette Book Group,2021,368,Tiếng Anh,Contemporary Fiction,https://www.fahasa.com/homeland-elegies.html
Dog Diaries 5: Ruffing It: A Middle School Story,"Dog Diaries 5: Ruffing It: A Middle School Story


Junior, the first dog author to make the New York Times bestseller list, tells his latest howlarious tale of going off-leash in the wilderness.​


Junior is so excited—his human family is going on vacation and this time they're taking him with them. And they're going to the most magical place in the world—THE WOODS! All the sticks you could possible want! Endless raccoons to chase! A lake to doggy-paddle in! It's a canine paradise!


But all of Junior's best plans are ruined when Iona Stricker—the most miserable, cruel, and obedience-obsessed human you could ever meet—shows up and puts an end to his fun. That is, until a fugitive from the local animal shelter sneaks into camp and everything changes.


This vacation might turn out to be fun after all!",https://cdn1.fahasa.com/media/catalog/product/i/m/image_244718_1_1231.jpg,"James Patterson, Steven Butler, Richard Watson",Hachette Book Group,2021,208,Tiếng Anh,Animal Stories,https://www.fahasa.com/dog-diaries-5-ruffing-it-a-middle-school-story.html
